t,mode,err_norm,tau_norm,tau_smoothness_step,q1,qd1,tau1,q2,qd2,tau2,q3,qd3,tau3,q4,qd4,tau4,q5,qd5,tau5,q6,qd6,tau6,q7,qd7,tau7
0.794,task_space_pd_gc,4.763858078941134e-14,21.914007450994553,0.03510098158134873,0.1261274111999795,-1.0271068594995503e-11,2.488862889062589e-10,-0.7945955583999998,6.666023301850355e-14,-3.010058816325087,0.0945955583999659,-1.7064336978020467e-11,-2.5172063349004192,-2.2630637056000036,-1.4490718291968184e-12,21.41863085818623,0.06306370559997415,-1.2933276907143479e-11,0.6228063334008664,1.5369362943999985,-7.919360515710323e-13,2.3835479276906577,0.8504509644799987,-6.896814483680091e-13,-0.0021119364677212866
0.796,task_space_pd_gc,4.677951137478283e-14,21.908744780643524,0.035007308547145864,0.12728852479997985,-1.0085616600005636e-11,2.44507667204999e-10,-0.7954663935999998,6.896293130361527e-14,-2.980729038006295,0.09546639359996648,-1.6767453869249436e-11,-2.535998878783135,-2.263644262400003,-1.4368597015496347e-12,21.415197255806927,0.0636442623999746,-1.270759504921673e-11,0.6226163445272918,1.5363557375999985,-7.839826574408298e-13,2.383009215261095,0.8509154099199987,-6.771084561831174e-13,-0.0021010852555951517
0.798,task_space_pd_gc,4.5925523130744025e-14,21.90354407381929,0.03490883070285667,0.12844610559998026,-9.894668740765287e-12,2.400117320981347e-10,-0.7963345792,7.124003154038366e-14,-2.9514898818319666,0.09633457919996712,-1.6461518536696974e-11,-2.5547493958424057,-2.264223052800003,-1.423887565209302e-12,21.411763588898324,0.06422305279997507,-1.2474390626763989e-11,0.6224250034169907,1.5357769471999985,-7.738261922492371e-13,2.3824711445728792,0.8513784422399987,-6.646401596604085e-13,-0.002090252957285923
0.8,task_space_pd_gc,4.50466023366395e-14,21.8984056282165,0.034805545785680285,0.12959999999998062,-9.698424629113122e-12,2.3539005035450776e-10,-0.7971999999999999,7.366259407078074e-14,-2.9223452882740135,0.09719999999996773,-1.6146593588691393e-11,-2.573455164179314,-2.264800000000003,-1.4093357119915445e-12,21.408330377836748,0.06479999999997554,-1.223375878583161e-11,0.6222323524250274,1.5351999999999986,-7.644364284033966e-13,2.3819337943943406,0.8518399999999987,-6.519921615142387e-13,-0.002079441190214706
0.802,task_space_pd_gc,4.412839973398884e-14,21.89332971701345,0.034697451687330745,0.13075005439998105,-9.496794080668793e-12,2.3064635874418628e-10,-0.7980625407999998,7.565531582000952e-14,-2.893299195702053,0.09806254079996837,-1.5822812308011042e-11,-2.592113456109155,-2.265375027200003,-1.3941202856957229e-12,21.404898148904543,0.06537502719997605,-1.1985796991202557e-11,0.6220384349013088,1.5346249727999985,-7.534819104043058e-13,2.38139724403156,0.8523000217599987,-6.397726647820682e-13,-0.0020686515780169207
0.804,task_space_pd_gc,4.319708628788636e-14,21.88831658905466,0.03458454645323204,0.13189611519998143,-9.290035601605621e-12,2.25778251112686e-10,-0.7989220863999998,7.776733163114913e-14,-2.8643555403023804,0.09892208639996902,-1.549022814896207e-11,-2.6107215383357616,-2.265948057600003,-1.377379649779373e-12,21.401467434283436,0.06594805759997653,-1.1730363594502832e-11,0.6218432951831173,1.5340519423999985,-7.422548837218665e-13,2.380861573326308,0.8527584460799988,-6.259027706952652e-13,-0.00205788575040326
0.806,task_space_pd_gc,4.2244081827201964e-14,21.88336646904478,0.034466828281221294,0.13303802879998186,-9.078300909698903e-12,2.208004508627594e-10,-0.7997785215999998,8.01544316729606e-14,-2.835518255999193,0.0997785215999697,-1.5148894167666026e-11,-2.6292766721260814,-2.2665190144000027,-1.3585197697559748e-12,21.398038772045453,0.06651901439997707,-1.1467792567342235e-11,0.6216469785872512,1.5334809855999985,-7.303691563651428e-13,2.380326862653763,0.8532152115199988,-6.119364409038146e-13,-0.0020471453430606626
0.808,task_space_pd_gc,4.1265963166137166e-14,21.87847955775343,0.0343442955204106,0.13417564159998227,-8.861459786077781e-12,2.1570582916861233e-10,-0.8006317311999999,8.264764810546336e-14,-2.8067912743779795,0.10063173119997039,-1.4798956240088486e-11,-2.6477761134850466,-2.2670878208000027,-1.3381817132587817e-12,21.39461270614089,0.0670878207999776,-1.1198010559346896e-11,0.6214495314017526,1.5329121791999987,-7.171927818342421e-13,2.3797931929200082,0.8536702566399988,-5.984953607628014e-13,-0.0020364319974894934
0.81,task_space_pd_gc,4.025666859754915e-14,21.873656032230944,0.03421694666979251,0.13530879999998277,-8.639584127432738e-12,2.1049125158325647e-10,-0.8014815999999998,8.469578638183924e-14,-2.7781785246111865,0.10148159999997115,-1.444062916698261e-11,-2.6662171133304566,-2.2676544000000027,-1.3170180846668548e-12,21.39118978638345,0.06765439999997819,-1.0920979100267095e-11,0.6212510008772829,1.5323455999999986,-7.037603137644719e-13,2.379260645559279,0.8541235199999988,-5.844049523731056e-13,-0.0020257473609056873
0.812,task_space_pd_gc,3.9214397503017864e-14,21.868896046035076,0.034084780376809384,0.1364373503999832,-8.412801068212526e-12,2.0516647144862602e-10,-0.8023280127999998,8.6839595092413e-14,-2.7496839333862284,0.10232801279997185,-1.4073905940161106e-11,-2.6845969176678874,-2.268218675200003,-1.2943861528140086e-12,21.38777056843252,0.06821867519997873,-1.0636876256816352e-11,0.6210514352180702,1.5317813247999987,-6.880076591816073e-13,2.378729302530952,0.8545749401599989,-5.694088993314189e-13,-0.0020150930861219806
