t,mode,err_norm,tau_norm,tau_smoothness_step,q1,qd1,tau1,q2,qd2,tau2,q3,qd3,tau3,q4,qd4,tau4,q5,qd5,tau5,q6,qd6,tau6,q7,qd7,tau7
0.024,computed_torque,6.63905643060967e-10,22.7472126813304,8.904147649381166e-09,3.0636248893244736e-10,2.7605683623622457e-10,-1.3116078353612651e-08,-0.6999999999963596,-3.743270657919454e-11,-6.188191754025502,4.792978838572237e-10,6.000810828854636e-10,-0.586690883413513,-2.199999999998348,1.3257182615590206e-11,21.73617614776118,3.422642575191113e-10,8.622849769173834e-11,0.6322073309368741,1.6000000000050325,3.724988855010672e-12,2.436536792366743,0.8000000000003723,-6.682243637921797e-12,-0.003196257113332988
0.026000000000000002,computed_torque,6.646271815888619e-10,22.74721268159971,9.373025030162849e-09,3.066887256311221e-10,1.6311834933738076e-10,-1.9035582163778266e-08,-0.6999999999964142,-2.7255512546321412e-11,-6.188191754612817,4.800145905569353e-10,3.5835334985577536e-10,-0.5866908892453944,-2.199999999998325,1.1499001439056324e-11,21.736176147848923,3.423684143941061e-10,5.2078437497418094e-11,0.632207326642035,1.600000000005038,2.8204680406987103e-12,2.4365367923166987,0.8000000000003643,-3.9968757193614395e-12,-0.0031962571513967438
0.028,computed_torque,6.650116808595175e-10,22.747212681788124,4.432752483694574e-09,3.0685903760448627e-10,8.515598668206527e-11,-2.1843577085973676e-08,-0.6999999999964536,-1.969663073472304e-11,-6.188191755030855,4.804005479458138e-10,1.9297869443923115e-10,-0.5866908917056823,-2.199999999998306,9.647753270179476e-12,21.73617614793174,3.4242134855699625e-10,2.646708144505433e-11,0.6322073242907456,1.6000000000050423,2.0659040224558996e-12,2.436536792292824,0.8000000000003599,-2.202732528062246e-12,-0.0031962571777666834
0.03,computed_torque,6.651742941664357e-10,22.747212681911964,1.1269706932960377e-09,3.0692660433223086e-10,3.3783363872291497e-11,-2.2369101048855774e-08,-0.6999999999964815,-1.3987905501201881e-11,-6.18819175532491,4.805649234287371e-10,8.218774146164823e-11,-0.5866908916622423,-2.19999999999829,7.917457703068625e-12,21.736176148006972,3.424461541073624e-10,1.2402775183061158e-11,0.6322073233423209,1.6000000000050454,1.5126492145989534e-12,2.4365367922875443,0.800000000000358,-9.267382754420581e-13,-0.003196257196076791
0.032,computed_torque,6.651873097427991e-10,22.747212682033048,2.6824092557788846e-09,3.0692494791162604e-10,-8.282103024081711e-13,-2.4064733949964002e-08,-0.699999999996501,-9.733544927767417e-12,-6.188191755553772,4.805800659152335e-10,7.571243248180156e-12,-0.5866908932854917,-2.199999999998277,6.418670368155848e-12,21.73617614806319,3.4245177229923673e-10,2.8090959371643294e-12,0.6322073220658508,1.6000000000050476,1.0705385174170693e-12,2.4365367922755423,0.8000000000003579,-7.211137517014664e-14,-0.0031962572083878388
0.034,computed_torque,6.650983771547778e-10,22.747212682137306,2.986171449093644e-09,3.0687613767254206e-10,-2.4405119541999698e-11,-2.5931974773152214e-08,-0.6999999999965142,-6.584649812302582e-12,-6.1881917557278285,4.804941254628571e-10,-4.2970226188174745e-11,-0.5866908952695574,-2.199999999998267,5.16065639718714e-12,21.736176148105763,3.424434381617849e-10,-4.167068725914494e-12,0.6322073208568106,1.600000000005049,7.166543438437157e-13,2.4365367922629853,0.8000000000003589,4.963343697458986e-13,-0.0031962572168192853
0.036000000000000004,computed_torque,6.649395797747049e-10,22.747212682222482,2.73480011482676e-09,3.0679501231709587e-10,-4.0562677723104607e-11,-2.7630485612673286e-08,-0.6999999999965227,-4.261283060186378e-12,-6.188191755858874,4.803393647401147e-10,-7.73803613712208e-11,-0.5866908971446736,-2.1999999999982585,4.128446717065547e-12,21.73617614813817,3.4242489005470214e-10,-9.274053541363121e-12,0.6322073198273687,1.6000000000050498,4.3898016755147574e-13,2.436536792251859,0.8000000000003606,8.764457002660611e-13,-0.0031962572226667124
0.038,computed_torque,6.64732710793198e-10,22.7472126822902,2.3293048864008452e-09,3.0669164801857023e-10,-5.168214926282952e-11,-2.9071077039816376e-08,-0.6999999999965278,-2.549324102763989e-12,-6.1881917559571376,4.801375383930495e-10,-1.009131735325923e-10,-0.5866908987678892,-2.199999999998252,3.2979225950711737e-12,21.736176148162716,3.423988984936938e-10,-1.2995780504165527e-11,0.6322073189876262,1.6000000000050503,2.22142681977393e-13,2.436536792242568,0.8000000000003629,1.1324782089826707e-12,-0.0031962572267671308
0.04,computed_torque,6.644926506451238e-10,22.747212682343335,1.91853350921298e-09,3.0657292364081255e-10,-5.93621888788406e-11,-3.025436485003172e-08,-0.6999999999965304,-1.2885641470868764e-12,-6.188191756030826,4.799033944967691e-10,-1.1707194814020906e-10,-0.5866909001182381,-2.1999999999982465,2.6410198785967404e-12,21.736176148181276,3.423675013111853e-10,-1.5698591254266275e-11,0.6322073183158237,1.6000000000050503,5.379297265232694e-14,2.4365367922350187,0.8000000000003655,1.305676704467784e-12,-0.003196257229676002
0.042,computed_torque,6.642295967395219e-10,22.747212682384593,1.5521256308658352e-09,3.064435530847472e-10,-6.468527803267559e-11,-3.1209991346588756e-08,-0.6999999999965312,-3.609198363939613e-13,-6.18819175608615,4.79646977141941e-10,-1.2820867741398805e-10,-0.5866909012178456,-2.199999999998242,2.1275771198495673e-12,21.73617614819519,3.423321807086758e-10,-1.7660301254739614e-11,0.6322073177834331,1.60000000000505,-7.515459080477682e-14,2.4365367922289516,0.8000000000003684,1.4234759873990814e-12,-0.0031962572317679916
0.044,computed_torque,6.639505593912459e-10,22.747212682416443,1.2419484489239792e-09,3.0630677781956145e-10,-6.838763259286833e-11,-3.1973921183323596e-08,-0.6999999999965305,3.2108671453341595e-13,-6.188191756127772,4.79375155159976e-10,-1.3591099098251434e-10,-0.5866909021014224,-2.1999999999982385,1.7294658980831022e-12,21.736176148205576,3.4229400755274277e-10,-1.9086577966531107e-11,0.632207317363584,1.6000000000050496,-1.727700737486357e-13,2.436536792224106,0.8000000000003714,1.503190067469409e-12,-0.0031962572332966655
