timestamp,target_x,target_y,target_z,actual_x,actual_y,actual_z,ee_position_error,torque_norm,max_abs_torque
2.521309,0.334971,0.045104,0.669564,0.334978,0.045565,0.669534,0.000462,22.414909,21.190029
2.524317,0.334971,0.045052,0.669567,0.334978,0.045510,0.669538,0.000460,22.414588,21.189943
2.526826,0.334971,0.045008,0.669570,0.334979,0.045455,0.669543,0.000448,22.414182,21.189844
2.531209,0.334971,0.044931,0.669574,0.334979,0.045400,0.669547,0.000470,22.414157,21.189810
2.534131,0.334971,0.044880,0.669576,0.334979,0.045344,0.669551,0.000465,22.413819,21.189727
2.537135,0.334971,0.044827,0.669579,0.334980,0.045288,0.669555,0.000462,22.413510,21.189652
2.540656,0.334971,0.044764,0.669582,0.334980,0.045232,0.669560,0.000468,22.413303,21.189589
2.544167,0.334971,0.044701,0.669585,0.334980,0.045175,0.669563,0.000474,22.413086,21.189525
2.546273,0.334971,0.044664,0.669587,0.334980,0.045118,0.669567,0.000454,22.412621,21.189446
2.551386,0.334971,0.044571,0.669590,0.334981,0.045060,0.669571,0.000489,22.412701,21.189399
2.554253,0.334971,0.044519,0.669592,0.334981,0.045002,0.669575,0.000483,22.412354,21.189336
2.557603,0.334971,0.044458,0.669595,0.334981,0.044943,0.669578,0.000486,22.412099,21.189276
2.561999,0.334971,0.044377,0.669597,0.334981,0.044884,0.669581,0.000507,22.412008,21.189213
2.564952,0.334971,0.044323,0.669599,0.334982,0.044825,0.669585,0.000502,22.411666,21.189161
2.567953,0.334971,0.044267,0.669601,0.334982,0.044764,0.669588,0.000497,22.411342,21.189109
2.572242,0.334971,0.044187,0.669603,0.334982,0.044703,0.669591,0.000517,22.411217,21.189040
2.575350,0.334971,0.044129,0.669605,0.334982,0.044642,0.669594,0.000513,22.410900,21.188995
2.578355,0.334971,0.044072,0.669606,0.334983,0.044580,0.669597,0.000508,22.410577,21.188953
2.581956,0.334971,0.044004,0.669607,0.334983,0.044518,0.669599,0.000514,22.410345,21.188898
2.585677,0.334971,0.043933,0.669609,0.334983,0.044455,0.669602,0.000522,22.410125,21.188843
2.588244,0.334971,0.043884,0.669610,0.334983,0.044392,0.669605,0.000508,22.409753,21.188829
2.592708,0.334971,0.043798,0.669611,0.334984,0.044329,0.669607,0.000531,22.409637,21.188745
2.595258,0.334971,0.043749,0.669612,0.334984,0.044265,0.669609,0.000516,22.409270,21.188747
2.597847,0.334971,0.043699,0.669612,0.334984,0.044201,0.669611,0.000503,22.408925,21.188743
2.597847,0.334971,0.043699,0.669612,0.334984,0.044138,0.669613,0.000440,22.408296,21.188849
2.605021,0.334971,0.043558,0.669613,0.334984,0.044076,0.669615,0.000517,22.408546,21.188598
2.608027,0.334971,0.043499,0.669614,0.334985,0.044013,0.669617,0.000514,22.408284,21.188607
2.612231,0.334971,0.043416,0.669614,0.334985,0.043949,0.669618,0.000533,22.408153,21.188544
2.615748,0.334971,0.043346,0.669614,0.334985,0.043885,0.669620,0.000539,22.407939,21.188531
2.617753,0.334971,0.043306,0.669614,0.334985,0.043820,0.669621,0.000515,22.407572,21.188615
2.622144,0.334971,0.043218,0.669614,0.334985,0.043756,0.669622,0.000538,22.407447,21.188523
2.625647,0.334971,0.043147,0.669614,0.334985,0.043690,0.669624,0.000543,22.407231,21.188512
2.627647,0.334971,0.043107,0.669614,0.334986,0.043625,0.669625,0.000518,22.406882,21.188616
2.632290,0.334971,0.043013,0.669613,0.334986,0.043559,0.669625,0.000547,22.406769,21.188496
2.634295,0.334971,0.042972,0.669613,0.334986,0.043493,0.669626,0.000522,22.406438,21.188617
2.637651,0.334971,0.042903,0.669612,0.334986,0.043427,0.669627,0.000525,22.406222,21.188602
2.643045,0.334971,0.042792,0.669611,0.334986,0.043361,0.669627,0.000570,22.406159,21.188414
2.645553,0.334971,0.042740,0.669610,0.334986,0.043294,0.669628,0.000555,22.405886,21.188534
2.648552,0.334971,0.042677,0.669609,0.334987,0.043227,0.669628,0.000550,22.405643,21.188584
2.652061,0.334971,0.042604,0.669608,0.334987,0.043159,0.669628,0.000555,22.405434,21.188578
2.655577,0.334971,0.042530,0.669607,0.334987,0.043091,0.669628,0.000561,22.405226,21.188579
2.657577,0.334971,0.042488,0.669606,0.334987,0.043022,0.669628,0.000535,22.404936,21.188745
2.661353,0.334971,0.042408,0.669604,0.334987,0.042954,0.669627,0.000547,22.404743,21.188691
2.665369,0.334971,0.042323,0.669602,0.334987,0.042886,0.669627,0.000564,22.404569,21.188630
2.668835,0.334971,0.042249,0.669600,0.334988,0.042817,0.669627,0.000569,22.404373,21.188652
2.671840,0.334971,0.042185,0.669599,0.334988,0.042748,0.669626,0.000564,22.404156,21.188731
2.674343,0.334971,0.042131,0.669597,0.334988,0.042678,0.669625,0.000549,22.403919,21.188863
2.678807,0.334971,0.042034,0.669594,0.334988,0.042609,0.669624,0.000576,22.403749,21.188730
2.681810,0.334971,0.041969,0.669592,0.334988,0.042539,0.669623,0.000571,22.403544,21.188824
2.684313,0.334971,0.041915,0.669591,0.334989,0.042469,0.669622,0.000556,22.403321,21.188974
2.688596,0.334971,0.041821,0.669587,0.334989,0.042399,0.669621,0.000579,22.403138,21.188860
2.691453,0.334971,0.041758,0.669585,0.334989,0.042328,0.669620,0.000571,22.402938,21.188982
2.695075,0.334971,0.041678,0.669582,0.334989,0.042257,0.669618,0.000581,22.402746,21.188979
2.698380,0.334971,0.041605,0.669580,0.334989,0.042186,0.669617,0.000583,22.402554,21.189035
2.701389,0.334971,0.041538,0.669577,0.334989,0.042115,0.669615,0.000578,22.402358,21.189136
2.704386,0.334971,0.041471,0.669574,0.334990,0.042043,0.669613,0.000574,22.402160,21.189230
2.708038,0.334971,0.041390,0.669571,0.334990,0.041972,0.669611,0.000584,22.401964,21.189216
2.711042,0.334971,0.041322,0.669568,0.334990,0.041900,0.669609,0.000579,22.401778,21.189323
2.713042,0.334971,0.041277,0.669566,0.334990,0.041828,0.669607,0.000553,22.401592,21.189586
2.714572,0.334971,0.041242,0.669564,0.334990,0.041757,0.669605,0.000517,22.401396,21.189884
2.720803,0.334971,0.041101,0.669557,0.334990,0.041686,0.669602,0.000587,22.401150,21.189344
2.724306,0.334971,0.041021,0.669553,0.334991,0.041615,0.669600,0.000596,22.401003,21.189405
2.727486,0.334971,0.040948,0.669550,0.334991,0.041543,0.669597,0.000597,22.400853,21.189522
2.730494,0.334971,0.040879,0.669546,0.334991,0.041471,0.669594,0.000594,22.400695,21.189659
2.734299,0.334971,0.040791,0.669541,0.334991,0.041398,0.669592,0.000609,22.400507,21.189636
2.737545,0.334971,0.040716,0.669537,0.334991,0.041325,0.669589,0.000611,22.400343,21.189742
2.740551,0.334971,0.040646,0.669533,0.334991,0.041251,0.669586,0.000607,22.400181,21.189888
2.743552,0.334971,0.040576,0.669529,0.334991,0.041177,0.669582,0.000603,22.400012,21.190024
2.745871,0.334971,0.040522,0.669526,0.334992,0.041103,0.669579,0.000584,22.399865,21.190286
2.750683,0.334971,0.040409,0.669519,0.334992,0.041028,0.669576,0.000623,22.399599,21.190014
2.752683,0.334971,0.040362,0.669516,0.334992,0.040954,0.669572,0.000595,22.399508,21.190395
2.756975,0.334971,0.040260,0.669510,0.334992,0.040879,0.669568,0.000622,22.399268,21.190239
2.759950,0.334971,0.040189,0.669506,0.334992,0.040804,0.669565,0.000618,22.399130,21.190416
2.764270,0.334971,0.040086,0.669499,0.334993,0.040728,0.669561,0.000645,22.398903,21.190286
2.765276,0.334971,0.040062,0.669497,0.334993,0.040652,0.669557,0.000593,22.398900,21.190929
2.765276,0.334971,0.040062,0.669497,0.334993,0.040577,0.669553,0.000518,22.398885,21.191669
2.773432,0.334971,0.039866,0.669484,0.334993,0.040502,0.669549,0.000640,22.398279,21.190468
2.776940,0.334971,0.039781,0.669478,0.334993,0.040427,0.669544,0.000649,22.398177,21.190600
2.779981,0.334971,0.039708,0.669473,0.334993,0.040350,0.669540,0.000646,22.398087,21.190828
2.782986,0.334971,0.039634,0.669468,0.334994,0.040273,0.669535,0.000643,22.397971,21.191036
2.784493,0.334971,0.039598,0.669465,0.334994,0.040196,0.669531,0.000602,22.397958,21.191579
2.790022,0.334971,0.039462,0.669455,0.334994,0.040118,0.669526,0.000661,22.397553,21.191065
2.793078,0.334971,0.039387,0.669449,0.334994,0.040040,0.669521,0.000658,22.397459,21.191295
2.795586,0.334971,0.039325,0.669444,0.334994,0.039962,0.669516,0.000641,22.397391,21.191636
2.800025,0.334971,0.039215,0.669436,0.334994,0.039882,0.669511,0.000672,22.397107,21.191446
2.803030,0.334971,0.039140,0.669430,0.334995,0.039803,0.669506,0.000667,22.397012,21.191692
2.805540,0.334971,0.039078,0.669425,0.334995,0.039722,0.669500,0.000649,22.396945,21.192041
2.805540,0.334971,0.039078,0.669425,0.334995,0.039643,0.669495,0.000570,22.397110,21.192995
2.813011,0.334971,0.038891,0.669409,0.334995,0.039564,0.669489,0.000678,22.396360,21.191811
2.815522,0.334971,0.038828,0.669404,0.334995,0.039484,0.669483,0.000662,22.396377,21.192240
2.819556,0.334971,0.038726,0.669395,0.334996,0.039403,0.669478,0.000683,22.396158,21.192186
2.822563,0.334971,0.038650,0.669389,0.334996,0.039322,0.669472,0.000678,22.396086,21.192456
2.824561,0.334971,0.038599,0.669384,0.334996,0.039241,0.669466,0.000647,22.396112,21.192977
2.829571,0.334971,0.038471,0.669373,0.334996,0.039159,0.669459,0.000694,22.395700,21.192572
2.832576,0.334971,0.038394,0.669366,0.334997,0.039076,0.669453,0.000688,22.395640,21.192861
2.834575,0.334971,0.038343,0.669361,0.334997,0.038994,0.669447,0.000657,22.395686,21.193408
2.839866,0.334971,0.038207,0.669349,0.334997,0.038911,0.669440,0.000710,22.395220,21.192913
2.843050,0.334971,0.038124,0.669341,0.334997,0.038827,0.669433,0.000709,22.395158,21.193182
2.845561,0.334971,0.038059,0.669335,0.334997,0.038743,0.669426,0.000690,22.395167,21.193628
2.849389,0.334971,0.037960,0.669326,0.334998,0.038658,0.669419,0.000705,22.394933,21.193615
2.854141,0.334971,0.037836,0.669314,0.334998,0.038572,0.669412,0.000743,22.394589,21.193360
2.857029,0.334971,0.037760,0.669306,0.334998,0.038486,0.669405,0.000733,22.394603,21.193776
2.861172,0.334971,0.037651,0.669296,0.334998,0.038398,0.669398,0.000754,22.394365,21.193744
2.864901,0.334971,0.037553,0.669286,0.334999,0.038310,0.669390,0.000764,22.394227,21.193891
2.869014,0.334971,0.037444,0.669275,0.334999,0.038220,0.669382,0.000783,22.394024,21.193923
2.872018,0.334971,0.037365,0.669267,0.334999,0.038129,0.669374,0.000772,22.394033,21.194351
2.874521,0.334971,0.037298,0.669260,0.335000,0.038038,0.669366,0.000748,22.394086,21.194895
2.878809,0.334971,0.037184,0.669248,0.335000,0.037946,0.669357,0.000771,22.393763,21.194777
2.881813,0.334971,0.037103,0.669239,0.335000,0.037854,0.669349,0.000759,22.393738,21.195162
2.884897,0.334971,0.037020,0.669231,0.335001,0.037761,0.669340,0.000750,22.393668,21.195482
2.888613,0.334971,0.036920,0.669220,0.335001,0.037669,0.669332,0.000757,22.393461,21.195563
2.891337,0.334971,0.036847,0.669212,0.335002,0.037576,0.669323,0.000738,22.393474,21.196015
2.894379,0.334971,0.036764,0.669203,0.335002,0.037484,0.669314,0.000729,22.393384,21.196302
2.898276,0.334971,0.036659,0.669191,0.335002,0.037392,0.669305,0.000742,22.393114,21.196273
2.901284,0.334971,0.036577,0.669182,0.335002,0.037299,0.669296,0.000732,22.393073,21.196610
2.904282,0.334971,0.036495,0.669173,0.335003,0.037208,0.669287,0.000723,22.393011,21.196921
2.907703,0.334971,0.036401,0.669162,0.335003,0.037116,0.669277,0.000725,22.392844,21.197055
2.910709,0.334971,0.036318,0.669153,0.335003,0.037025,0.669268,0.000716,22.392783,21.197356
2.912709,0.334971,0.036263,0.669147,0.335003,0.036934,0.669259,0.000681,22.392929,21.198003
2.917024,0.334971,0.036144,0.669133,0.335003,0.036845,0.669249,0.000711,22.392484,21.197698
2.920478,0.334971,0.036049,0.669122,0.335003,0.036755,0.669240,0.000717,22.392336,21.197825
2.923455,0.334971,0.035966,0.669112,0.335003,0.036665,0.669230,0.000710,22.392307,21.198145
2.927121,0.334971,0.035864,0.669100,0.335003,0.036576,0.669220,0.000723,22.392094,21.198176
2.929121,0.334971,0.035808,0.669093,0.335003,0.036487,0.669210,0.000689,22.392308,21.198883
2.933828,0.334971,0.035677,0.669077,0.335003,0.036398,0.669201,0.000732,22.391779,21.198435
2.936337,0.334971,0.035606,0.669069,0.335003,0.036309,0.669191,0.000714,22.391913,21.198988
2.939337,0.334971,0.035522,0.669059,0.335003,0.036220,0.669180,0.000709,22.391857,21.199273
2.942735,0.334971,0.035426,0.669047,0.335003,0.036131,0.669170,0.000716,22.391691,21.199386
2.945771,0.334971,0.035340,0.669036,0.335003,0.036042,0.669160,0.000714,22.391640,21.199668
2.949769,0.334971,0.035227,0.669022,0.335003,0.035953,0.669150,0.000738,22.391329,21.199549
2.952655,0.334971,0.035145,0.669012,0.335003,0.035864,0.669139,0.000731,22.391373,21.199956
2.955164,0.334971,0.035074,0.669003,0.335003,0.035775,0.669129,0.000713,22.391479,21.200477
2.957657,0.334971,0.035002,0.668994,0.335003,0.035686,0.669118,0.000695,22.391536,21.200942
2.962497,0.334971,0.034864,0.668976,0.335003,0.035597,0.669107,0.000746,22.390919,21.200387
2.966093,0.334971,0.034761,0.668962,0.335003,0.035508,0.669096,0.000759,22.390797,21.200524
2.969388,0.334971,0.034666,0.668950,0.335003,0.035417,0.669085,0.000764,22.390768,21.200806
2.972738,0.334971,0.034569,0.668937,0.335003,0.035326,0.669074,0.000770,22.390708,21.201055
2.975245,0.334971,0.034497,0.668928,0.335003,0.035235,0.669063,0.000751,22.390885,21.201665
2.979223,0.334971,0.034381,0.668913,0.335003,0.035143,0.669051,0.000775,22.390567,21.201566
2.982228,0.334971,0.034294,0.668901,0.335003,0.035050,0.669040,0.000770,22.390607,21.201970
2.984230,0.334971,0.034236,0.668893,0.335003,0.034958,0.669028,0.000735,22.390917,21.202782
2.988980,0.334971,0.034097,0.668874,0.335003,0.034865,0.669016,0.000782,22.390297,21.202267
2.991984,0.334971,0.034009,0.668862,0.335003,0.034772,0.669005,0.000777,22.390368,21.202699
2.994486,0.334971,0.033935,0.668852,0.335003,0.034679,0.668993,0.000757,22.390554,21.203317
2.998447,0.334971,0.033819,0.668836,0.335003,0.034585,0.668981,0.000780,22.390218,21.203203
3.001453,0.334971,0.033730,0.668824,0.335004,0.034491,0.668968,0.000775,22.390261,21.203606
3.004453,0.334971,0.033642,0.668812,0.335004,0.034397,0.668956,0.000770,22.390279,21.203983
3.009507,0.334971,0.033492,0.668790,0.335004,0.034302,0.668944,0.000825,22.389614,21.203393
3.012439,0.334971,0.033405,0.668778,0.335004,0.034206,0.668931,0.000817,22.389808,21.203975
3.014437,0.334971,0.033345,0.668770,0.335004,0.034110,0.668918,0.000780,22.390241,21.204923
3.014437,0.334971,0.033345,0.668770,0.335004,0.034015,0.668906,0.000684,22.391207,21.206660
3.021894,0.334971,0.033122,0.668738,0.335005,0.033920,0.668893,0.000813,22.389397,21.204579
3.024763,0.334971,0.033036,0.668725,0.335005,0.033824,0.668880,0.000804,22.389634,21.205192
3.029405,0.334971,0.032897,0.668705,0.335005,0.033728,0.668867,0.000847,22.389174,21.204873
3.032411,0.334971,0.032806,0.668692,0.335005,0.033630,0.668853,0.000840,22.389391,21.205473
3.034410,0.334971,0.032746,0.668683,0.335005,0.033532,0.668840,0.000802,22.389889,21.206491
3.039011,0.334971,0.032606,0.668662,0.335006,0.033433,0.668826,0.000844,22.389318,21.206086
3.042017,0.334971,0.032515,0.668649,0.335006,0.033334,0.668812,0.000835,22.389470,21.206626
3.044519,0.334971,0.032439,0.668637,0.335006,0.033234,0.668798,0.000812,22.389756,21.207366
3.044519,0.334971,0.032439,0.668637,0.335006,0.033135,0.668785,0.000713,22.390874,21.209254
3.051441,0.334971,0.032228,0.668606,0.335007,0.033037,0.668771,0.000827,22.389133,21.207348
3.054506,0.334971,0.032134,0.668591,0.335007,0.032939,0.668757,0.000822,22.389298,21.207868
3.054506,0.334971,0.032134,0.668591,0.335007,0.032840,0.668743,0.000723,22.390555,21.209877
3.061825,0.334971,0.031909,0.668557,0.335007,0.032743,0.668729,0.000852,22.388682,21.207789
3.064984,0.334971,0.031812,0.668542,0.335007,0.032644,0.668714,0.000850,22.388904,21.208355
3.068522,0.334971,0.031702,0.668525,0.335008,0.032544,0.668700,0.000860,22.388899,21.208658
3.071528,0.334971,0.031609,0.668511,0.335008,0.032443,0.668685,0.000852,22.389094,21.209238
3.075034,0.334971,0.031500,0.668493,0.335008,0.032341,0.668670,0.000860,22.389032,21.209501
3.078814,0.334971,0.031383,0.668475,0.335008,0.032239,0.668655,0.000875,22.388876,21.209639
3.081820,0.334971,0.031289,0.668460,0.335008,0.032136,0.668639,0.000866,22.389071,21.210233
3.084325,0.334971,0.031211,0.668448,0.335009,0.032033,0.668624,0.000841,22.389418,21.211041
3.088935,0.334971,0.031067,0.668425,0.335009,0.031929,0.668608,0.000883,22.388809,21.210623
3.092488,0.334971,0.030955,0.668407,0.335009,0.031825,0.668593,0.000890,22.388801,21.210946
3.094489,0.334971,0.030892,0.668397,0.335009,0.031720,0.668577,0.000848,22.389443,21.212116
3.099160,0.334971,0.030745,0.668373,0.335010,0.031615,0.668561,0.000891,22.388787,21.211651
3.102164,0.334971,0.030650,0.668357,0.335010,0.031509,0.668545,0.000880,22.389018,21.212284
3.104501,0.334971,0.030576,0.668345,0.335010,0.031404,0.668528,0.000848,22.389473,21.213223
3.108865,0.334971,0.030438,0.668323,0.335011,0.031298,0.668512,0.000881,22.388932,21.212912
3.111868,0.334971,0.030343,0.668307,0.335011,0.031192,0.668496,0.000871,22.389132,21.213508
3.114371,0.334971,0.030263,0.668294,0.335011,0.031086,0.668479,0.000845,22.389499,21.214331
3.118811,0.334971,0.030122,0.668270,0.335011,0.030980,0.668462,0.000881,22.388909,21.213960
3.121816,0.334971,0.030026,0.668254,0.335011,0.030874,0.668446,0.000871,22.389120,21.214562
3.124322,0.334971,0.029945,0.668241,0.335012,0.030769,0.668429,0.000845,22.389499,21.215392
3.128984,0.334971,0.029796,0.668215,0.335012,0.030663,0.668412,0.000890,22.388798,21.214883
3.132626,0.334971,0.029679,0.668196,0.335012,0.030556,0.668395,0.000900,22.388750,21.215152
3.135139,0.334971,0.029598,0.668182,0.335012,0.030449,0.668377,0.000874,22.389236,21.216091
3.135139,0.334971,0.029598,0.668182,0.335012,0.030343,0.668360,0.000768,22.390769,21.218364
3.142907,0.334971,0.029347,0.668139,0.335012,0.030238,0.668343,0.000915,22.388260,21.215685
3.145045,0.334971,0.029277,0.668127,0.335012,0.030132,0.668325,0.000878,22.389081,21.216985
3.149458,0.334971,0.029134,0.668102,0.335012,0.030025,0.668308,0.000915,22.388591,21.216721
3.152151,0.334971,0.029047,0.668087,0.335013,0.029918,0.668290,0.000895,22.389059,21.217618
3.156223,0.334971,0.028914,0.668064,0.335013,0.029810,0.668272,0.000921,22.388738,21.217574
3.159883,0.334971,0.028794,0.668043,0.335013,0.029701,0.668254,0.000932,22.388709,21.217874
3.162889,0.334971,0.028696,0.668025,0.335013,0.029591,0.668236,0.000921,22.389018,21.218591
3.165401,0.334971,0.028614,0.668011,0.335013,0.029482,0.668217,0.000893,22.389503,21.219542
3.169556,0.334971,0.028477,0.667987,0.335013,0.029372,0.668198,0.000921,22.389054,21.219373
3.173005,0.334971,0.028364,0.667966,0.335013,0.029262,0.668180,0.000924,22.389092,21.219767
3.175515,0.334971,0.028281,0.667952,0.335013,0.029151,0.668161,0.000896,22.389608,21.220743
3.175515,0.334971,0.028281,0.667952,0.335014,0.029042,0.668142,0.000786,22.391286,21.223145
3.183305,0.334971,0.028023,0.667905,0.335014,0.028934,0.668123,0.000937,22.388538,21.220273
3.185302,0.334971,0.027957,0.667893,0.335014,0.028825,0.668104,0.000894,22.389516,21.221737
3.189530,0.334971,0.027817,0.667868,0.335014,0.028715,0.668085,0.000926,22.389072,21.221550
3.192095,0.334971,0.027731,0.667852,0.335014,0.028606,0.668066,0.000901,22.389624,21.222539
3.195601,0.334971,0.027615,0.667831,0.335014,0.028496,0.668047,0.000908,22.389543,21.222799
3.199675,0.334971,0.027479,0.667806,0.335014,0.028386,0.668028,0.000935,22.389193,21.222730
3.202679,0.334971,0.027378,0.667787,0.335014,0.028275,0.668008,0.000924,22.389520,21.223451
3.205186,0.334971,0.027294,0.667772,0.335014,0.028164,0.667988,0.000897,22.390044,21.224424
3.205186,0.334971,0.027294,0.667772,0.335014,0.028055,0.667969,0.000787,22.391816,21.226895
3.212723,0.334971,0.027041,0.667725,0.335014,0.027946,0.667949,0.000933,22.389028,21.224034
3.215235,0.334971,0.026957,0.667709,0.335014,0.027837,0.667929,0.000908,22.389741,21.225164
3.215235,0.334971,0.026957,0.667709,0.335014,0.027728,0.667910,0.000798,22.391665,21.227762
3.221526,0.334971,0.026744,0.667669,0.335014,0.027620,0.667890,0.000905,22.389597,21.225746
3.224885,0.334971,0.026631,0.667647,0.335014,0.027512,0.667870,0.000910,22.389722,21.226195
3.229142,0.334971,0.026486,0.667620,0.335014,0.027403,0.667850,0.000946,22.389307,21.226025
3.232147,0.334971,0.026384,0.667601,0.335014,0.027293,0.667830,0.000938,22.389719,21.226813
3.234146,0.334971,0.026316,0.667588,0.335014,0.027183,0.667810,0.000896,22.390616,21.228191
3.238375,0.334971,0.026172,0.667560,0.335014,0.027073,0.667789,0.000930,22.390020,21.227866
3.242410,0.334971,0.026035,0.667533,0.335014,0.026962,0.667769,0.000957,22.389713,21.227841
3.245577,0.334971,0.025927,0.667513,0.335014,0.026850,0.667748,0.000954,22.390011,21.228508
3.248585,0.334971,0.025824,0.667493,0.335014,0.026737,0.667727,0.000944,22.390346,21.229233
3.251190,0.334971,0.025734,0.667475,0.335014,0.026625,0.667706,0.000921,22.390862,21.230179
3.255939,0.334971,0.025571,0.667443,0.335014,0.026512,0.667684,0.000972,22.389998,21.229545
3.259233,0.334971,0.025458,0.667421,0.335014,0.026398,0.667663,0.000972,22.390252,21.230157
3.261232,0.334971,0.025389,0.667408,0.335015,0.026284,0.667641,0.000926,22.391244,21.231633
3.266445,0.334971,0.025209,0.667372,0.335015,0.026170,0.667620,0.000993,22.390064,21.230648
3.269451,0.334971,0.025105,0.667352,0.335015,0.026054,0.667598,0.000982,22.390560,21.231530
3.271449,0.334971,0.025036,0.667338,0.335015,0.025939,0.667576,0.000935,22.391573,21.233028
3.274100,0.334971,0.024944,0.667320,0.335015,0.025824,0.667554,0.000912,22.391960,21.233843
3.279136,0.334971,0.024769,0.667285,0.335015,0.025709,0.667532,0.000973,22.390801,21.232899
3.281136,0.334971,0.024700,0.667271,0.335016,0.025594,0.667510,0.000927,22.391862,21.234423
3.284984,0.334971,0.024566,0.667244,0.335016,0.025480,0.667487,0.000947,22.391515,21.234389
3.287988,0.334971,0.024461,0.667223,0.335016,0.025365,0.667465,0.000937,22.391816,21.235068
3.292179,0.334971,0.024315,0.667193,0.335016,0.025250,0.667443,0.000969,22.391311,21.234841
3.295695,0.334971,0.024192,0.667168,0.335016,0.025135,0.667420,0.000977,22.391389,21.235251
3.297700,0.334971,0.024122,0.667154,0.335016,0.025019,0.667397,0.000931,22.392443,21.236766
3.302071,0.334971,0.023968,0.667123,0.335016,0.024904,0.667375,0.000970,22.391731,21.236329
3.304582,0.334971,0.023880,0.667105,0.335017,0.024789,0.667352,0.000942,22.392440,21.237454
3.307868,0.334971,0.023765,0.667081,0.335017,0.024673,0.667329,0.000943,22.392493,21.237865
3.312401,0.334971,0.023605,0.667048,0.335017,0.024558,0.667306,0.000988,22.391743,21.237370
3.314407,0.334971,0.023534,0.667033,0.335017,0.024442,0.667283,0.000942,22.392881,21.238957
3.319756,0.334971,0.023345,0.666994,0.335017,0.024326,0.667259,0.001017,22.391537,21.237812
3.322760,0.334971,0.023239,0.666972,0.335017,0.024208,0.667236,0.001006,22.392131,21.238774
3.325267,0.334971,0.023150,0.666953,0.335017,0.024090,0.667212,0.000976,22.392938,21.240002
3.329416,0.334971,0.023003,0.666923,0.335017,0.023972,0.667188,0.001006,22.392472,21.239839
3.332893,0.334971,0.022879,0.666897,0.335018,0.023854,0.667164,0.001011,22.392620,21.240334
3.335401,0.334971,0.022790,0.666878,0.335018,0.023735,0.667140,0.000981,22.393431,21.241567
3.335401,0.334971,0.022790,0.666878,0.335018,0.023617,0.667116,0.000862,22.395808,21.244550
3.343027,0.334971,0.022518,0.666820,0.335018,0.023500,0.667092,0.001020,22.392367,21.241183
3.344886,0.334971,0.022452,0.666806,0.335018,0.023382,0.667067,0.000968,22.393830,21.243078
3.349598,0.334971,0.022283,0.666770,0.335018,0.023264,0.667043,0.001019,22.392954,21.242457
3.352741,0.334971,0.022171,0.666746,0.335018,0.023145,0.667018,0.001013,22.393431,21.243289
3.355248,0.334971,0.022081,0.666727,0.335018,0.023026,0.666994,0.000983,22.394270,21.244539
3.359360,0.334971,0.021933,0.666695,0.335019,0.022907,0.666969,0.001013,22.393802,21.244382
3.362365,0.334971,0.021825,0.666672,0.335019,0.022787,0.666944,0.001001,22.394285,21.245240
3.364392,0.334971,0.021752,0.666656,0.335019,0.022667,0.666919,0.000954,22.395389,21.246790
3.369066,0.334971,0.021583,0.666619,0.335019,0.022548,0.666894,0.001004,22.394357,21.246038
3.372599,0.334971,0.021456,0.666592,0.335019,0.022428,0.666869,0.001012,22.394450,21.246464
3.375107,0.334971,0.021365,0.666572,0.335019,0.022309,0.666843,0.000983,22.395301,21.247717
3.375107,0.334971,0.021365,0.666572,0.335019,0.022190,0.666818,0.000862,22.397818,21.250797
3.381178,0.334971,0.021145,0.666524,0.335019,0.022073,0.666793,0.000967,22.395296,21.248491
3.384935,0.334971,0.021009,0.666494,0.335019,0.021956,0.666768,0.000987,22.395150,21.248645
3.384935,0.334971,0.021009,0.666494,0.335019,0.021839,0.666743,0.000868,22.397849,21.251869
3.391375,0.334971,0.020775,0.666442,0.335019,0.021723,0.666718,0.000989,22.395112,21.249315
3.394374,0.334971,0.020666,0.666418,0.335019,0.021607,0.666693,0.000982,22.395663,21.250198
3.398543,0.334971,0.020514,0.666384,0.335019,0.021490,0.666667,0.001017,22.395219,21.250033
3.401828,0.334971,0.020394,0.666357,0.335019,0.021372,0.666642,0.001019,22.395585,21.250729
3.404331,0.334971,0.020303,0.666337,0.335019,0.021253,0.666616,0.000992,22.396493,21.252023
3.408061,0.334971,0.020166,0.666306,0.335019,0.021134,0.666590,0.001010,22.396289,21.252149
3.411068,0.334971,0.020056,0.666282,0.335019,0.021015,0.666564,0.001001,22.396742,21.252964
3.414537,0.334971,0.019929,0.666253,0.335019,0.020896,0.666537,0.001009,22.396778,21.253342
3.418307,0.334971,0.019790,0.666222,0.335019,0.020776,0.666511,0.001028,22.396624,21.253509
3.421340,0.334971,0.019679,0.666196,0.335019,0.020655,0.666484,0.001019,22.397130,21.254372
3.425228,0.334971,0.019536,0.666164,0.335019,0.020534,0.666458,0.001042,22.396895,21.254456
3.428578,0.334971,0.019412,0.666136,0.335019,0.020412,0.666431,0.001043,22.397193,21.255095
3.431583,0.334971,0.019302,0.666110,0.335019,0.020290,0.666404,0.001032,22.397744,21.256008
3.434616,0.334971,0.019190,0.666085,0.335019,0.020167,0.666376,0.001021,22.398195,21.256826
3.438834,0.334971,0.019034,0.666049,0.335019,0.020045,0.666349,0.001056,22.397651,21.256593
3.441839,0.334971,0.018923,0.666023,0.335020,0.019921,0.666321,0.001043,22.398269,21.257566
