t,mode,err_norm,tau_norm,q1,q2,q3,q4,q5,q6,q7,qd1,qd2,qd3,qd4,qd5,qd6,qd7,tau1,tau2,tau3,tau4,tau5,tau6,tau7
0.366,pd_gc,1.7244434443517598,114.90934144854475,0.0033714042485944043,-0.04022403578923797,0.0028181111299739056,-1.0343072440970023,0.0014462607321774495,0.8600943405558709,0.39371559492602337,0.0010887166486788268,0.2686672946916732,0.0010566687678040328,1.0309156361585217,0.00036932144548666344,-1.4231039687854499,-0.5045532015736334,15.71497491137042,-87.0,10.249898849823722,-70.6327524831145,3.492369024683638,12.0,11.7453618290854
0.368,pd_gc,1.727533091415785,114.94793640837565,0.0033735472545651994,-0.03969795845464438,0.0028201938410441583,-1.0322627208328907,0.0014469932656929955,0.8572399200816828,0.3927153791871052,0.0010715029853975227,0.2630386672967927,0.0010413555351263524,1.0222616320557727,0.00036626675777299975,-1.4272102370940303,-0.5001078694590889,15.715045627030943,-87.0,10.250466652983162,-70.69507252558176,3.4918535891987843,12.0,11.747639677600073
0.37,pd_gc,1.7306079076259222,114.98648765837308,0.003375656383589236,-0.03918290959403773,0.0028222463545433223,-1.0302353182865618,0.0014477198164217248,0.8543773720873712,0.3917239759692744,0.0010545645120183952,0.2575244303033274,0.0010262567495819813,1.0137012731644857,0.00036327536436459333,-1.4312739971558222,-0.49570160891540915,15.715115177839218,-87.0,10.25102293136587,-70.75729281254726,3.491338574327269,12.0,11.749897727891371
0.372,pd_gc,1.733668154260703,115.02498168291446,0.0033777321767086577,-0.03867866491471154,0.0028242690935088577,-1.0282248553590212,0.0014484405020019624,0.8515067833293433,0.3907413078060056,0.0010378965597107174,0.25212233966309555,0.0010113694827676824,1.0052314637703075,0.0003603427901187717,-1.4352943790139696,-0.4913340816344041,15.715183586144605,-87.0,10.251567913725516,-70.81939151203837,3.490824036831273,12.0,11.752136177196022
0.374,pd_gc,1.7367140847949558,115.06340534862193,0.0033797751657718,-0.03818500452528475,0.0028262624751485043,-1.026231156934424,0.001449155431507669,0.8486282421837077,0.3897672979021019,0.0010214945315711154,0.24683019471339368,0.0009966908198232032,0.9968492122986223,0.0003574647528532444,-1.4392705728177695,-0.487004951951826,15.715250874027358,-87.0,10.252101824769372,-70.88134746038993,3.4903100331690062,12.0,11.754355219834585
0.376,pd_gc,1.7397459451283863,115.10174589903271,0.0033817858735757256,-0.037701712850649945,0.002828226910870697,-1.0242540536767262,0.001449864705822456,0.845741838531353,0.38880187012842676,0.0010053539019628265,0.24164583731740186,0.0009822178610964386,0.988551628848974,0.0003546371573935091,-1.4432018261773325,-0.482713886837572,15.715317063296263,-87.0,10.252624885215138,-70.94314015141678,3.4897966194831525,12.0,11.756555047279296
0.378,pd_gc,1.7427639738085814,115.13999094929937,0.00338376481400742,-0.03722857854860447,0.0028301628063181006,-1.022293381831188,0.0014505684180019934,0.8428476636481533,0.38784494901665567,0.0009894702158473334,0.2365671510227353,0.0009679477237017539,0.9803359227691513,0.000351856089768708,-1.4470874415998398,-0.47846055588553205,15.715382175486463,-87.0,10.25313731184737,-71.00474972565125,3.489283851589165,12.0,11.758735848219985
0.38,pd_gc,1.7457684022485342,115.17812848092049,0.0033857124921836384,-0.036765394428129046,0.002832070561404054,-1.0203489830306502,0.0014512666536250995,0.839945810100142,0.38689645975404946,0.0009738390881090807,0.23159206023771448,0.0009538775429766039,0.9721994002688102,0.00034911781155298787,-1.450926774005654,-0.4742446313031018,15.715446231857545,-87.0,10.253639317573699,-71.06615695964979,3.4887717849634643,12.0,11.760897808628103
0.382,pd_gc,1.7487594549387953,115.21614683650198,0.0033876294045893864,-0.03631195736927917,0.0028339505703517363,-1.0184207041065052,0.0014519594911337988,0.8370363716434969,0.3859563281782487,0.0009584562028739919,0.2267185294249392,0.0009400044738413485,0.9641394620724727,0.0003464187543496911,-1.4547192283225734,-0.4700657879003765,15.715509253391783,-87.0,10.254131111480541,-71.12734325537255,3.488260474731515,12.0,11.763041111818936
0.384,pd_gc,1.7517373496543365,115.25403471454868,0.0033895160392150314,-0.035868068244655646,0.00283580322173587,-1.0165083969042819,0.0014526470021626297,0.8341194431291837,0.3850244807720906,0.0009433173128224582,0.22194456231176285,0.0009263256920668011,0.9561536011117164,0.0003437555144154369,-1.4584642571565398,-0.46592370307904396,15.715571260792613,-87.0,10.254612898888565,-71.1882906296385,3.487749975655851,12.0,11.765165938512071
0.386,pd_gc,1.7547022976562368,115.29178116428736,0.0033913728756920264,-0.035433531842421095,0.002837628898526778,-1.0146119181037692,0.0014533292518574725,0.8311951204121095,0.3841008446584486,0.0009284182384974515,0.21726820111727518,0.0009128383954539785,0.9482394002563448,0.0003411248474214124,-1.4621613585371318,-0.4618180568209916,15.715632274483283,-87.0,10.255084881407601,-71.24898170366016,3.4872403421240197,12.0,11.76727246689018
0.388,pd_gc,1.7576545038882743,115.32937558052028,0.003393200385427243,-0.035008156790830275,0.002839427978136639,-1.0127311290436005,0.0014540062991841708,0.8282635002646371,0.3831853475950953,0.0009137548676082395,0.21268752579541128,0.000899539804930262,0.9403945300842971,0.0003385236633491237,-1.4658100737362012,-0.4577485316766436,15.715692314605674,-87.0,10.255547256991251,-71.30939969265984,3.486731628136501,12.0,11.769360872656149
0.39,pd_gc,1.7605941671685232,115.36680769850999,0.003394999031735904,-0.03459175548424264,0.0028412008324677704,-1.0108658955502203,0.0014546781972272064,0.825324680294321,0.3822779179695892,0.0008993231543304048,0.20820065329381734,0.0008864271655658557,0.9326167466900448,0.00033594902151782316,-1.4694099851580322,-0.45371481275304265,15.715751401019308,-87.0,10.256000219990991,-71.36952839557017,3.4862238872946034,12.0,11.771431329088628
0.392,pd_gc,1.7635214803760484,115.40406758889536,0.003396769269973109,-0.03418414401058642,0.002842947827962799,-1.009016087771158,0.0014553449934786883,0.8223787588657222,0.38137848479418585,0.000885119118602522,0.2038057368281112,0.0008734977475145027,0.9249038895311911,0.0003333981257409616,-1.4729607142994248,-0.44971658770169015,15.715809553300502,-87.0,10.256443961209804,-71.42935218482148,3.4857171727883545,12.0,11.773484007096055
0.394,pd_gc,1.76643663063279,115.44114565263874,0.0033985115476639492,-0.033785142080244045,0.002844669325656563,-1.007181580012532,0.0014560067301179062,0.819425835026166,0.38048697770077355,0.0008711388454200635,0.1995009651711876,0.000860748846881991,0.9172538793129787,0.00033086831960895617,-1.4764619197781303,-0.4457535467061581,15.715866790741718,-87.0,10.256878667955405,-71.4888559962174,3.485211537384404,12.0,11.775519075269191
0.396,pd_gc,1.7693397994807232,115.47803261600475,0.0034002263046322033,-0.033394572956329596,0.002846365681229615,-1.0053622505807114,0.0014566634442816976,0.8164660084353098,0.3796033269358346,0.0008573784841269233,0.1952845619572257,0.0008481777865259247,0.9096647159103897,0.00032835708189569426,-1.4799132954280847,-0.44182538246948544,15.715923132351003,-87.0,10.257304524092895,-71.5480253189013,3.4847070334139545,12.0,11.777536699932224
0.398,pd_gc,1.7722311630543908,115.51471952557038,0.0034019139731276135,-0.03301226338632946,0.002848037245063195,-1.0035579816280564,0.0014573151683258698,0.81349937929839,0.37872746335543184,0.0008438342477050427,0.19115478500006797,0.0008357819167900479,0.9021344763275073,0.0003258620220860649,-1.4833145684599118,-0.437931790201372,15.715978596851645,-87.0,10.257721710096995,-71.60684618541457,3.484203712760743,12.0,11.779537045192475
0.4,pd_gc,1.7751108922488894,115.55119774326654,0.0034035749779517386,-0.03263804353507817,0.0028496843622955476,-1.0017686590026689,0.0014579619300779138,0.8105260483030197,0.37785931842022147,0.0008305024120624334,0.18710992562564518,0.000823558616176275,0.8946613126937958,0.0003233808760219871,-1.4866654976851899,-0.43407246760518026,15.71603320268192,-87.0,10.258130403103717,-71.66530516184835,3.4837016268490775,12.0,11.78152027298876
0.402,pd_gc,1.7779791528834028,115.58745894145143,0.0034052097365823786,-0.0322717469190419,0.0028513073728794625,-0.999994172102075,0.0014586037530812427,0.8075461165594137,0.37699882419049197,0.0008173793153199954,0.18314830801813348,0.0008115052919574346,0.8872434502969389,0.00032091150166443206,-1.4899658718029951,-0.4302471148647572,15.716086967994986,-87.0,10.258530776961585,-71.72338933809037,3.4832008266319545,12.0,11.783486543138437
0.404,pd_gc,1.7808361058603606,115.62349509801545,0.0034068186592965738,-0.03191321034188283,0.0028529066116409294,-0.9982344137307713,0.0014592406568311803,0.8045596855439191,0.3761459133212298,0.0008044613570975304,0.1792682885795366,0.0007996193807335413,0.8798791856518694,0.00031845187496879314,-1.4932155077472622,-0.4264554346310868,15.716139910658931,-87.0,10.25892300228222,-71.78108631816727,3.48270136257925,12.0,11.785436013383215
0.406,pd_gc,1.7836819073203167,115.65929849151786,0.003408402149292172,-0.03156227383127804,0.002854482408338798,-0.99648927996156,0.0014598726570029226,0.801566857045732,0.37530051905721223,0.000791744997799173,0.17546825530239415,0.0007878983489342907,0.8725668846056092,0.00031600008587123415,-1.4964142490935197,-0.42269713200878317,15.71619204825691,-87.0,10.25930724649055,-71.83838421068396,3.4822032846660385,12.0,11.787368839433695
0.40800000000000003,pd_gc,1.7865167087926235,115.69486169635533,0.003409960602807969,-0.031218780576967392,0.002856035087725339,-0.9947586700006049,0.0014604997656716895,0.7985677331166849,0.37446257522812737,0.0007792267578985843,0.1717466271553246,0.0007763396932704759,0.8653049804775296,0.00031355433438348787,-1.4995619645235823,-0.4189719145424345,15.716243398087439,-87.0,10.259683673874349,-71.89527161936076,3.481706642361,12.0,11.789285175012754
0.41000000000000003,pd_gc,1.789340657341987,115.73017757796221,0.0034114944092424175,-0.030882576870005153,0.0028575649696076125,-0.9930424860561357,0.001461121991525277,0.7955624160239914,0.3736320162437218,0.0007669032172242099,0.1681018534811201,0.0007649409411366626,0.8580919722346365,0.00031111292679374033,-1.5026585463468023,-0.4152794922028071,15.716293977164783,-87.0,10.260052445633315,-71.95173763366844,3.4812114846149766,12.0,11.791185171897752
0.41200000000000003,pd_gc,1.7921538957109897,115.76523928804306,0.003413003951270907,-0.03055351204319092,0.0028590723689095477,-0.9913406332107327,0.0014617393400692192,0.7925510082058383,0.3728087770889759,0.0007547710142448014,0.1645324134071156,0.0007536996509675982,0.8509264227014727,0.0003086742719711794,-1.505703909076507,-0.4116195773729189,15.71634380221947,-87.0,10.260413719927586,-72.00777181956278,3.4807178598496527,12.0,11.793068979961628
0.41400000000000003,pd_gc,1.794956562458651,115.80004025983669,0.003414489604961618,-0.030231438412655794,0.002860557595734649,-0.9896530192971242,0.001462351813824763,0.7895336122297179,0.37199279331930796,0.000742826845355478,0.16103681526756358,0.0007426134125505165,0.8438069568042275,0.00030623687777186375,-1.5086979880602647,-0.4079918848339903,15.7163928896989,-87.0,10.26076765192568,-72.0633642103176,3.4802258159464046,12.0,11.794936747212919
0.41600000000000004,pd_gc,1.797748792095117,115.83457420341284,0.003415951739889947,-0.02991621122058029,0.00286202095542924,-0.9879795547774269,0.0014629594125198503,0.7865103307533926,0.3711840010558054,0.0007310674641646304,0.15761359603775102,0.0007316798472954966,0.8367322598486353,0.0003037993475436278,-1.5116407381626504,-0.4043961317512822,15.716441255768093,-87.0,10.261114393851953,-72.11850529745828,3.4797354002352927,12.0,11.796788619834693
0.418,pd_gc,1.8005307152125474,115.8688351010005,0.0034173907192515105,-0.029607688579021085,0.0028634627486461717,-0.9863201526257644,0.0014635621332733057,0.7834812664883942,0.3703823369804857,0.0007194896807817341,0.15426132077960306,0.0007208966084660041,0.8297010758312425,0.00030136037672769475,-1.5145321324991972,-0.4008320376598274,15.7164889163105,-87.0,10.26145409503343,-72.17318602179441,3.4792466594842466,12.0,11.798624742222485
0.42,pd_gc,1.8033024586122879,115.90281720234884,0.0034188068999737235,-0.029305731414824038,0.002864883271408915,-0.9846747282141972,0.0014641599707724154,0.7804465221659538,0.3695877383315856,0.0007080903611064223,0.15097858209852297,0.0007102613813714483,0.8227122057836143,0.0002989187495548205,-1.5173721612202422,-0.39729932445006466,15.716535886928936,-87.0,10.261786901946135,-72.22739776455289,3.4787596398884184,12.0,11.800445257021222
0.422,pd_gc,1.8060641454283912,115.93651502012021,0.0034202006328259613,-0.02901020341560159,0.0028662828151759623,-0.9830431992018991,0.0014647529174440829,0.777406200505267,0.3688001428988788,0.0006968664261189215,0.1477639996112249,0.0006997718835237198,0.8157645061490536,0.00029647333583371577,-1.5201608303434007,-0.39379771635338207,15.716582182946613,-87.0,10.262112958260866,-72.28113233861093,3.478274387059744,12.0,11.802250305161182
0.424,pd_gc,1.8088158952475772,115.96992332531562,0.0034215722625283054,-0.028720970976752948,0.002867661666905481,-0.9814254854275163,0.001465340963619742,0.7743604041840002,0.36801948901902365,0.0006858148511721091,0.14461621942432162,0.0006894258647594287,0.808856887191399,0.00029402308782957806,-1.522898160633415,-0.3903269399275762,15.71662781940826,-87.0,10.262432404888385,-72.33438197982893,3.477790946016692,12.0,11.804040025893038
0.426,pd_gc,1.8115578242256951,116.00303714273245,0.003422922127858876,-0.028437903149506078,0.0028690201091201403,-0.9798215088046454,0.0014659240976942034,0.7713092358109439,0.36724571557093916,0.0006749326652852801,0.14153391362343531,0.0006792211073295855,0.801988311435468,0.00029156703723066447,-1.5255841865281532,-0.38688672404223556,15.716672811081326,-87.0,10.262745380024093,-72.3871393384833,3.4773093611742407,12.0,11.805814556821932
0.428,pd_gc,1.8142900452007655,116.03585174645501,0.0034242505617597557,-0.02816087158996087,0.002870358419972057,-0.9782311932203679,0.0014665023062786049,0.7682527979007248,0.36647876197121104,0.0006642169504398856,0.13851577977260535,0.0006691554259583227,0.7951577921387087,0.00028910429220071137,-1.5282189551095462,-0.38347679986405286,15.716717172457297,-87.0,10.263052019192154,-72.43939747079898,3.476829676334063,12.0,11.80757403394073
0.43,pd_gc,1.8170126678026761,116.06836265537746,0.00342555789144151,-0.027889750509113326,0.0028716768733078016,-0.9766544644367806,0.0014670755743476354,0.7651911928504882,0.3657185681695269,0.0006536648408773157,0.135560540423771,0.0006592266678722347,0.7883643917936232,0.0002866340345152577,-1.5308025251182786,-0.3800969008420743,15.716760917753062,-87.0,10.263352455289011,-72.49114983058155,3.4763519346749483,12.0,11.809318591662347
0.432,pd_gc,1.8197257985595998,116.10056562875953,0.003426844438486308,-0.027624416623841096,0.0028729757387334054,-0.9750912499954596,0.0014676438853811948,0.7621245229184661,0.36496507464414113,0.0006432735223989551,0.13266694263611511,0.0006494327128018185,0.781607220660526,0.0002841555167797274,-1.5333349660110622,-0.3767467626928903,15.716804060912398,-87.0,10.263646818626462,-72.54239026094824,3.4758761787434524,12.0,11.811048362851297
0.434,pd_gc,1.8224295410012095,116.1324566618149,0.0034281105189496452,-0.027364749108830983,0.0028742552816793184,-0.9735414791247992,0.0014682072215006497,0.7590528902043474,0.36421822239736956,0.0006330402316685782,0.12983375750505668,0.0006397714729564191,0.7748854353302002,0.000281668059727425,-1.535816357059346,-0.3734261233857744,15.71684661560751,-87.0,10.263935236974083,-72.5931129861578,3.475402450444802,12.0,11.812763478854379
0.436,pd_gc,1.8251239957587528,116.16403198133258,0.00342935644346068,-0.027110629549429607,0.0028755157634652666,-0.9720050826501672,0.0014687655635998403,0.7559763966313707,0.363477952951114,0.0006229622555173249,0.1270597797006875,0.0006302408929740596,0.7681982373160132,0.0002791710495953494,-1.5382467864883331,-0.3701347231277757,15.71688859524067,-87.0,10.26421783560118,-72.64331260353889,3.474930791034042,12.0,11.814464069530594
0.438,pd_gc,1.8278092606620635,116.19528804133103,0.003430582517321182,-0.026861941895398703,0.0028767574413649617,-0.970481992906817,0.0014693188914709924,0.7528951439300603,0.3627442083424165,0.0006130369302512639,0.12434382701545184,0.0006208389498474481,0.7615448716750576,0.00027666393557606607,-1.540626350655199,-0.36687230434877005,15.716930012945904,-87.0,10.264494737318152,-72.6929840755161,3.4744612411074405,12.0,11.81615026328027
0.44,pd_gc,1.8304854308335703,116.22622151874569,0.0034317890406031057,-0.026618572415556957,0.0028779805686706167,-0.9689721436555012,0.0014698671839256795,0.7498092336235295,0.36201693111904354,0.0006032616409617936,0.12168473992087318,0.000611563652827413,0.7549246256578802,0.0002741462273436156,-1.5429551532654155,-0.36363861168647554,15.71697088159079,-87.0,10.264766062517381,-72.74212272173386,3.4739938405941637,12.0,11.817822187073467
0.442,pd_gc,1.8331525987793738,116.25682930914923,0.0034329763082447833,-0.026380409653290682,0.0028791853947572267,-0.9674754700007285,0.001470410418910983,0.7467187670142772,0.36129606433510064,0.0005936338208389223,0.11908138113313645,0.00060241304330496,0.7483368273863696,0.00027161749265173965,-1.5452333046261184,-0.3604333919714365,15.717011213778289,-87.0,10.265031929213515,-72.79072421127677,3.4735286287482072,12.0,11.819479966477616
0.444,pd_gc,1.8358108544774567,116.28710852250518,0.0034341446101457587,-0.026147344382916004,0.002880372165146573,-0.9659919083116097,0.001470948573620988,0.7436238451724063,0.3605815515466767,0.0005841509504875924,0.11653263518733885,0.0005933851946730789,0.7417808445593675,0.0002690773550025362,-1.5474609209354608,-0.35725639421198163,15.717051021848672,-87.0,10.265292453083278,-72.83878455498638,3.4730656441406205,12.0,11.821123725684469
0.446,pd_gc,1.8384602854630916,116.31705647895504,0.003435294231260253,-0.02591926956687555,0.002881541121570912,-0.9645213961452386,0.0014714816246037558,0.7405245689251925,0.3598733368075184,0.0005748105572471521,0.11403740802022577,0.0005844782121693931,0.7352560831855759,0.0002665254913838471,-1.5496381236069254,-0.35410736957916034,15.717090317881514,-87.0,10.265547747504698,-72.88630009787403,3.47260492465199,12.0,11.822753587536356
0.448,pd_gc,1.8411009769115083,116.34667070463858,0.003436425451689281,-0.025696080313753082,0.002882692502036313,-0.963063872172552,0.001472009547863903,0.7374210388479373,0.35917136466473504,0.0005656102145140463,0.11159462656123406,0.0005756902327007491,0.7287619863433342,0.0002639616300735766,-1.5517650386275792,-0.35098607139166144,15.71712911369772,-87.0,10.265797923595905,-72.93326751162834,3.472146507465228,12.0,11.82436967355176
0.45,pd_gc,1.8437330117178918,116.37594892754781,0.0034375385467714167,-0.025477673837089748,0.0028838265408856144,-0.9616192761066182,0.0014725323189609216,0.7343133552560388,0.3584755801545336,0.0005565475410679492,0.10920323833166735,0.0005670194246506625,0.7222980329668427,0.000261385548509289,-1.5538417959492772,-0.34789225510071936,15.717167420861662,-87.0,10.266043090253277,-72.97968378721752,3.471690429058625,12.0,11.82597210395023
0.452,pd_gc,1.846356470574758,116.40488907341445,0.0034386337871722193,-0.02526394941498608,0.0028849434688609558,-0.9601875486333015,0.0014730499131033643,0.7312016181982152,0.3577859287979836,0.0005476202004012866,0.1068622110518334,0.0005584639876706872,0.7158637366584102,0.0002587970712214062,-1.5558685289118408,-0.3448256782750108,15.717205250683337,-87.0,10.266283354189222,-73.02554622758517,3.4712367251992235,12.0,11.827560997676677
0.454,pd_gc,1.8489714320467865,116.4334892616312,0.003439711438972324,-0.02505480835047413,0.0028860435131658688,-0.9587686313442488,0.001473562305239021,0.7280859274508207,0.3571023565968125,0.0005388259000524097,0.1045705322559761,0.0005500221524564906,0.7094586445263095,0.00025619606782838,-1.557845373697249,-0.3417861005855468,15.717242614220606,-87.0,10.266518819969322,-73.07085244043942,3.470785430936465,12.0,11.829136472425029
0.456,pd_gc,1.8515779726431578,116.46174780120676,0.0034407717637542088,-0.02485015393264445,0.002887126897526888,-0.9573624666721532,0.0014740694701412054,0.7249663825131929,0.3564248100292314,0.0005301623909423711,0.10232720891483985,0.0005416921805097359,0.7030823360478268,0.0002535824510922088,-1.5597724688139076,-0.3387732837905632,15.717279522281482,-87.0,10.266749590049043,-73.11560033113432,3.470336580596146,12.0,11.830698644661275
0.458,pd_gc,1.8541761668874586,116.4896631867549,0.00344181501868764,-0.02464989139851304,0.002888193842254661,-0.955968997828239,0.0014745713824912711,0.7218430826039728,0.35575323604579057,0.0005216274667155583,0.10013126706570588,0.0005334723638863454,0.6967344219570929,0.00025095617503283755,-1.56164995461007,-0.33578699172041343,15.717315985426472,-87.0,10.266975764809922,-73.15978809564301,3.469890207774679,12.0,11.832247629645945
0.46,pd_gc,1.8567660873852143,116.51723409451738,0.0034428414566138083,-0.024453927895613545,0.0028892445643045254,-0.9545881687419244,0.0014750680169574705,0.7187161266583417,0.35508758206526564,0.0005132189630841342,0.09798175144974604,0.0005253610249322072,0.6904145431572927,0.00024831723309975447,-1.5634779728155095,-0.3328269902624671,15.717352013970972,-87.0,10.26719744259528,-73.20341421362166,3.469446345333654,12.0,11.833783541455999
0.462,pd_gc,1.8593478048891063,116.54445937842107,0.0034438513261281613,-0.024262172445300465,0.0028902792773365395,-0.9532199240026107,0.0014755593482702694,0.7155856133261206,0.3544277959705736,0.0005049347571764737,0.09587772515654039,0.0005173565160069733,0.6841223696568461,0.00024566565639943974,-1.565256666110554,-0.3298930473460179,15.717387617987718,-87.0,10.267414719745371,-73.2464774415638,3.4690050253947042,12.0,11.835306493006135
0.464,pd_gc,1.8619213883619299,116.57133806616926,0.0034448448716619404,-0.024074535906749243,0.002891298191774933,-0.9518642088035524,0.0014760453512942236,0.7124516409706774,0.3537738261047192,0.0004967727668896386,0.09381826927561054,0.0005094572191967289,0.677857599529166,0.00024300151197709875,-1.5669861777216156,-0.32698493292720354,15.717422807309278,-87.0,10.267627690632184,-73.28897680604386,3.4685662793346994,12.0,11.836816596069596
0.466,pd_gc,1.8644869050373498,116.59786935536742,0.0034458223335624323,-0.023890930941639597,0.0028923015148669654,-0.9505209688877612,0.0014765260010965262,0.7093143076685926,0.35312562126677133,0.0004887309502460192,0.09180248255482235,0.0005016615460162507,0.6716199578955953,0.0002403249011513022,-1.568666651042363,-0.32410241897394176,15.717457591530591,-87.0,10.267836447693599,-73.33091159704973,3.468130137781225,12.0,11.8383139612984
0.468,pd_gc,1.86704442047851,116.62405260968309,0.003446783948171941,-0.023711271979508564,0.0028932894507411686,-0.9491901504958989,0.0014770012730123264,0.7061737112100333,0.3524831307078696,0.0004808073047541943,0.08982948106551601,0.0004939679371015618,0.665409195931135,0.0002376359579001043,-1.5702982292797014,-0.3212452794508838,15.71749198001156,-87.0,10.268041081467173,-73.37228136140277,3.467696630608393,12.0,11.839798698243094
0.47000000000000003,pd_gc,1.8695939986345453,116.64988735504063,0.003447729947905489,-0.023535475183760115,0.0028942622004649557,-0.9478717003161138,0.0014774711427069209,0.7030299490997858,0.3518463041272608,0.00047299986677411943,0.0878983978742238,0.0004863748618934454,0.6592250898925779,0.00023493484729726199,-1.571881055123743,-0.31841329030439025,15.717525981879687,-87.0,10.268241680623433,-73.4130858962654,3.4672657869329604,12.0,11.841270915371961
0.47200000000000003,pd_gc,1.8721357018906408,116.6753732758504,0.0034486605585343434,-0.023363458417650515,0.0028952199584402322,-0.9465655654370887,0.0014779355809137445,0.6998831185700866,0.3512150916678238,0.0004653053144271863,0.08600838305480002,0.0004788789876383304,0.6530674395125259,0.0002322191034118134,-1.5734152648496147,-0.3156062297185149,15.717559606032724,-87.0,10.268438331998683,-73.4533252427349,3.466837635110764,12.0,11.842730720089762
0.47400000000000003,pd_gc,1.874669591136675,116.70051021232683,0.003449576010845184,-0.023195141214405513,0.002896162927636402,-0.945271693297057,0.0014783945776467842,0.6967333165395895,0.3505894439146084,0.00045772615542026497,0.08415860162250173,0.00047148459808494327,0.6469360700158786,0.00022949836651987642,-1.5749010152485519,-0.31282387660769423,15.717592880915271,-87.0,10.26863114284958,-73.4929996729259,3.4664122190183293,12.0,11.844178219802863
0.47600000000000003,pd_gc,1.8771957257973158,116.72529814842115,0.0034504765234069923,-0.02303044474072588,0.0028970912969935527,-0.9439900316445275,0.0014788481009966898,0.6935806396758224,0.34996931188689073,0.0004502562809041113,0.0823482368398171,0.0004641846785752301,0.6408308262647239,0.00022676167495278493,-1.576338431883549,-0.3100660138588239,15.7176257529565,-87.0,10.2688201268017,-73.53210971328667,3.4659895082760848,12.0,11.845613516103358
0.47800000000000004,pd_gc,1.8797141638899504,116.74973723167571,0.0034513623128438384,-0.022869291768102408,0.0028980052547997845,-0.942720528493554,0.001479296128075801,0.6904251843662986,0.34935464703719354,0.00044289471842312036,0.0805764863117368,0.00045697890311594843,0.634751575486771,0.00022401353955554904,-1.5777276547618642,-0.30733242484860446,15.717658290194784,-87.0,10.269005432433087,-73.57065608888439,3.4655695965587334,12.0,11.84703671764217
0.48,pd_gc,1.8822249620714075,116.77382773935041,0.0034522335928842385,-0.02271160664150078,0.0028989049874289376,-0.9414631320824203,0.0014797386375316926,0.687267046725086,0.3487454012469158,0.00043564002020009523,0.07884256330081435,0.00044986631457644323,0.628698205566863,0.00022125472794575236,-1.5790688206063306,-0.304622895138884,15.717690488914569,-87.0,10.269187126526672,-73.60863975346363,3.465152483780039,12.0,11.848447926353508
0.482,pd_gc,1.8847281756828111,116.7975700919933,0.0034530905739795976,-0.022557315248925947,0.0028997906788030916,-0.9402177908342433,0.0014801756085016438,0.6841063225979053,0.3481415268224265,0.0004284905476794538,0.07714569628741598,0.0004428456870771281,0.6226706240885211,0.00021848548497568654,-1.580362063590382,-0.30193721224462877,15.717722352286462,-87.0,10.269365282026572,-73.64606187505726,3.464738191632688,12.0,11.849847244311176
0.484,pd_gc,1.8872238587927737,116.82096484759543,0.003453933463206313,-0.022406344991649032,0.002900662510225164,-0.9389844533192523,0.0014806070206352395,0.6809431075669323,0.34754297649128724,0.0004214446133576664,0.07548512863845777,0.00043591571103600345,0.6166687574955007,0.00021570606679778773,-1.5816075154864728,-0.29927516556961803,15.717753886414119,-87.0,10.269539973756675,-73.68292382895503,3.4643267443024817,12.0,11.851234772874
0.486,pd_gc,1.8897120642389653,116.84401269740613,0.003454762464281825,-0.02225862475502099,0.0029015206603622058,-0.9377630682186732,0.0014810328542142824,0.6777774969556963,0.34694970339852527,0.00041450053775592,0.07386011831402046,0.000429075068521017,0.6106925502895862,0.000212916789521399,-1.582805305617986,-0.29663654638098286,15.717785098356488,-87.0,10.26971127624077,-73.71922719175038,3.463918165261221,12.0,11.85261061250237
0.488,pd_gc,1.8921928436680666,116.86671446226462,0.0034555777776204975,-0.022114084879842427,0.0029023653052822227,-0.9365535842901769,0.001481453090240787,0.6746095858341913,0.3463616611029401,0.0004076566693362168,0.07226993758928252,0.0004223224600084327,0.6047419642481487,0.00021011801325227623,-1.5839555607525226,-0.29402114779260263,15.717815995328872,-87.0,10.269879262827983,-73.75497373563408,3.463512476966157,12.0,11.853974862730158
0.49,pd_gc,1.8946662475741447,116.88907108910713,0.0034563796004009164,-0.021972657134273224,0.0029031966185069672,-0.935355950334859,0.0014818677104967704,0.6714394690242214,0.34577880357343926,0.00040091139020950706,0.07071387278460149,0.0004156566123723273,0.5988169776589761,0.0002073101279916794,-1.5850584049849825,-0.29142876475042034,15.717846584419654,-87.0,10.270044005397017,-73.79016542277414,3.4631097009472365,12.0,11.855327622171796
0.492,pd_gc,1.8971323253354868,116.91108364754646,0.003457168126634717,-0.02183427468627023,0.0029040147710675886,-0.9341701151657142,0.0014822766975886976,0.668267241104967,0.34520108518540304,0.00039426311690031707,0.06919122400149727,0.00040907628031058407,0.592917584572355,0.00020449354596359,-1.5861139596271616,-0.28885919401810767,15.717876872504997,-87.0,10.270205574284027,-73.82480439975926,3.462709857884025,12.0,11.85666898853657
0.494,pd_gc,1.8995911252499302,116.93275332649513,0.0034579435472339255,-0.021698872076542555,0.0029048199315591006,-0.9329960275775732,0.0014826800349839392,0.6650929964187483,0.34462846071707753,0.0003877102996041339,0.0677013048638374,0.0004025802457560514,0.5870437940705622,0.00020166869762080282,-1.587122343109396,-0.28631223416275375,15.71790686623262,-87.0,10.270364038288562,-73.85889299210832,3.462312967644801,12.0,11.857999058643813
